seed,held_out_region,method,r2,rmse,n_query
3,Mississippi Portal,ccpa_no_climate,-0.24845240059515894,24.495008727392662,559
3,Mississippi Portal,ccpa,-0.06919630681110722,22.668371900275403,559
3,Northern Great Plains,ridge,-1.1565151271047052,60.16757795669165,498
3,Northern Great Plains,mlp,-0.6449209348142215,52.54831429940103,498
3,Northern Great Plains,ridge_support_only,-0.0009667917178579621,40.99171698564674,498
3,Northern Great Plains,ridge_refit,-0.9472098680189804,57.173220445891786,498
3,Northern Great Plains,mlp_finetune,-0.3014243130350376,46.74075603334714,498
3,Northern Great Plains,ccpa_no_climate,0.026919552732024954,40.41668112648988,498
3,Northern Great Plains,ccpa,0.21829560527032132,36.22492972833704,498
3,Fruitful Rim,ridge,-3.157440716651255,110.19768786783642,204
3,Fruitful Rim,mlp,-1.487253555745359,85.23529724849584,204
3,Fruitful Rim,ridge_support_only,0.7348026009622657,27.831978485168396,204
3,Fruitful Rim,ridge_refit,-2.42907699817362,100.08017783342945,204
3,Fruitful Rim,mlp_finetune,0.24285187866412972,47.027281513881924,204
3,Fruitful Rim,ccpa_no_climate,0.16285607541340763,49.44922787928953,204
3,Fruitful Rim,ccpa,0.3996832231708779,41.874505373748114,204
4,Heartland,ridge,-0.9215544691727096,34.11707486383019,2741
4,Heartland,mlp,0.15620493499972532,22.608092903824662,2741
4,Heartland,ridge_support_only,-0.13548925243935428,26.22629564264362,2741
4,Heartland,ridge_refit,-0.8805062553341583,33.75070351077557,2741
4,Heartland,mlp_finetune,0.20172865421412256,21.98977110987781,2741
4,Heartland,ccpa_no_climate,-0.0473338317426204,25.18767059579343,2741
4,Heartland,ccpa,0.13029543777744212,22.952569588158557,2741
4,Northern Crescent,ridge,0.009361871937229926,24.29841417206471,1386
4,Northern Crescent,mlp,-0.13471165415676545,26.005377859602945,1386
4,Northern Crescent,ridge_support_only,0.14904879186550557,22.52022578642503,1386
4,Northern Crescent,ridge_refit,0.036138109508628946,23.967780320952297,1386
4,Northern Crescent,mlp_finetune,-0.03896064310492253,24.88398661017748,1386
4,Northern Crescent,ccpa_no_climate,0.2518399133863001,21.116292955123047,1386
4,Northern Crescent,ccpa,0.2567300636299876,21.047169289862172,1386
4,Southern Seaboard,ridge,-0.21080664095389512,36.86498491037521,1148
4,Southern Seaboard,mlp,0.04373028943777746,32.76173274931663,1148
4,Southern Seaboard,ridge_support_only,0.08844758076610326,31.986556392188596,1148
4,Southern Seaboard,ridge_refit,-0.19079495686552517,36.5590714467008,1148
4,Southern Seaboard,mlp_finetune,0.0872266240333559,32.00797103152328,1148
4,Southern Seaboard,ccpa_no_climate,0.03364950369132935,32.93396353835384,1148
4,Southern Seaboard,ccpa,0.05305114540890976,32.60167583794822,1148
4,Prairie Gateway,ridge,-0.06007656320183208,48.915664310384635,992
4,Prairie Gateway,mlp,0.1183732392897322,44.608921296251225,992
4,Prairie Gateway,ridge_support_only,0.12129968453996909,44.53482300200024,992
4,Prairie Gateway,ridge_refit,-0.05534910142636584,48.80647157283636,992
4,Prairie Gateway,mlp_finetune,0.21570607654461948,42.074480710038905,992
4,Prairie Gateway,ccpa_no_climate,0.17130911670467797,43.2489551651585,992
4,Prairie Gateway,ccpa,0.24311454626131013,41.332761192551565,992
4,Eastern Uplands,ridge,0.124645695959263,26.089906030915888,898
4,Eastern Uplands,mlp,0.14932191645287496,25.719540253834733,898
4,Eastern Uplands,ridge_support_only,0.04616254375193973,27.234397098582505,898
4,Eastern Uplands,ridge_refit,0.12606576021209126,26.06873495710776,898
4,Eastern Uplands,mlp_finetune,0.17839111127264662,25.276279188351044,898
4,Eastern Uplands,ccpa_no_climate,0.14230305292749068,25.825427020783554,898
4,Eastern Uplands,ccpa,0.23419429520834523,24.402812205870013,898
4,Mississippi Portal,ridge,-1.2866235975896312,32.92872431151154,559
4,Mississippi Portal,mlp,-0.7390100947881972,28.716308947333665,559
4,Mississippi Portal,ridge_support_only,0.13054998791934147,20.30485415902869,559
4,Mississippi Portal,ridge_refit,-1.2410818905602405,32.5991614382508,559
4,Mississippi Portal,mlp_finetune,-0.24811810077834773,24.327943938714938,559
4,Mississippi Portal,ccpa_no_climate,-0.3700175515287807,25.488285966914773,559
4,Mississippi Portal,ccpa,-0.033511321979811326,22.137836971879985,559
4,Northern Great Plains,ridge,-1.267132162502353,61.2488700610645,498
4,Northern Great Plains,mlp,-0.4094545533959195,48.2931129345389,498
4,Northern Great Plains,ridge_support_only,0.179232998196877,36.85272495886831,498
4,Northern Great Plains,ridge_refit,-1.1196655151730934,59.22339900967156,498
4,Northern Great Plains,mlp_finetune,-0.19245923231878503,44.4202943686197,498
4,Northern Great Plains,ccpa_no_climate,-0.2651879211569852,45.754854705021415,498
4,Northern Great Plains,ccpa,-0.010330168669640871,40.887572078224444,498
4,Fruitful Rim,ridge,-2.8883282204476735,106.43354048071552,204
4,Fruitful Rim,mlp,-2.217107561102658,96.81214466581179,204
4,Fruitful Rim,ridge_support_only,0.7644865208290537,26.194187656739462,204
4,Fruitful Rim,ridge_refit,-1.958332912540631,92.83688779524341,204
4,Fruitful Rim,mlp_finetune,0.5354212977804681,36.78973830839371,204
4,Fruitful Rim,ccpa_no_climate,-0.07465115686268087,55.95395711728539,204
4,Fruitful Rim,ccpa,0.21188298466355582,47.917307010294174,204
