seed,held_out_region,method,r2,rmse,n_query
4,Prairie Gateway,ridge_refit,-0.1143063048867381,50.15123513218408,992
4,Prairie Gateway,mlp_finetune,0.05231101804375515,46.25005517469941,992
4,Prairie Gateway,ccpa_no_climate,0.08495866404800356,45.44642191779896,992
4,Prairie Gateway,ccpa,0.021727750850796257,46.99040698116283,992
4,Eastern Uplands,ridge,-0.14678728796132012,29.862214745461532,898
4,Eastern Uplands,mlp,-0.3175090231596276,32.00791449881918,898
4,Eastern Uplands,ridge_support_only,-0.022471455191626966,28.19721237716664,898
4,Eastern Uplands,ridge_refit,-0.14394746778246859,29.825217524529712,898
4,Eastern Uplands,mlp_finetune,-0.2168168193389337,30.760485176669697,898
4,Eastern Uplands,ccpa_no_climate,-0.10754906301383138,29.346888780276366,898
4,Eastern Uplands,ccpa,-0.1215259952187,29.531482630407293,898
4,Mississippi Portal,ridge,-1.6658683953447113,35.55469181476146,559
4,Mississippi Portal,mlp,-1.8776102261958125,36.93971578526205,559
4,Mississippi Portal,ridge_support_only,0.03477570610686176,21.393985034264066,559
4,Mississippi Portal,ridge_refit,-1.6304879498817653,35.317969233218676,559
4,Mississippi Portal,mlp_finetune,-0.5133133077799141,26.788104914220913,559
4,Mississippi Portal,ccpa_no_climate,-1.2956092940805286,32.99336053034989,559
4,Mississippi Portal,ccpa,-0.42795736388022165,26.021671247106887,559
4,Northern Great Plains,ridge,-0.9617512452541579,56.9746453554789,498
4,Northern Great Plains,mlp,-0.36857289968371054,47.587581106778195,498
4,Northern Great Plains,ridge_support_only,0.07556129029780756,39.11098227564122,498
4,Northern Great Plains,ridge_refit,-0.9183899031636658,56.34146067655941,498
4,Northern Great Plains,mlp_finetune,0.059091215742786196,39.45785055630705,498
4,Northern Great Plains,ccpa_no_climate,-0.5437459080478997,50.541435384641396,498
4,Northern Great Plains,ccpa,-0.1269743001323771,43.18338361249183,498
4,Fruitful Rim,ridge,-0.4928869315354807,65.94934834215593,204
4,Fruitful Rim,mlp,-0.4737080152223023,65.52435780576522,204
4,Fruitful Rim,ridge_support_only,0.7541866290297958,26.76084371152779,204
4,Fruitful Rim,ridge_refit,-0.38117865819659436,63.433982775461324,204
4,Fruitful Rim,mlp_finetune,0.5164082357791454,37.53500675952262,204
4,Fruitful Rim,ccpa_no_climate,-0.3190191653940133,61.99013802717604,204
4,Fruitful Rim,ccpa,-0.017030440566248473,54.43322007085713,204
